,latitude,longitude,count,avg_score
70,37.709844109549294,-122.40863902786826,4,0.0057744565217390745
71,37.70984934107128,-122.39272855386312,3,0.009510869565217335
72,37.70989984500189,-122.4704091026158,3,0.009963768115941967
73,37.70991221077565,-122.4203215399238,1,0.0095108695652173
74,37.7099346087225,-122.44300041324053,2,0.0081521739130434
75,37.70994581752368,-122.44059761585956,2,0.02309782608695645
76,37.7099462024738,-122.44930866812771,3,0.008605072463768034
77,37.70994690217588,-122.41934779895824,6,0.005208333333333284
78,37.70995038053318,-122.41688355109936,7,0.008152173913043443
79,37.71002343233359,-122.43668765438984,1,0.0095108695652173
80,37.71005512742959,-122.4149925450988,1,0.0040760869565217
81,37.710069433403575,-122.44946282551028,2,0.00611413043478255
82,37.71007028653156,-122.43867975767628,5,0.0043478260869565
83,37.7101018594248,-122.4245503894076,3,0.004981884057970966
84,37.7101038026481,-122.42100292414472,7,0.01766304347826083
85,37.71010920728878,-122.40958375636752,2,0.018342391304347748
86,37.71011366492149,-122.43756481261951,2,0.01222826086956515
87,37.71018703835025,-122.42020180073544,3,0.019021739130434766
88,37.71020725346082,-122.45454674100468,3,0.013134057971014433
89,37.71021713535168,-122.4395748408267,2,0.0040760869565217
90,37.71023076778672,-122.45190554971974,1,0.0067934782608695
91,37.7102387270838,-122.43497949428722,5,0.00788043478260864
92,37.7102503249434,-122.39770162236064,3,0.003170289855072433
93,37.71027056259526,-122.43303323821146,2,0.00475543478260865
94,37.71028620218089,-122.4216516281444,7,0.005240683229813615
95,37.71031406599186,-122.44189158040976,2,0.0129076086956521
96,37.71034975462851,-122.41044102703012,3,0.011775362318840535
97,37.71036523297958,-122.39088782630682,3,0.0081521739130434
98,37.710372707144174,-122.44837696320948,2,0.00203804347826085
99,37.710388024496496,-122.39670997480496,4,0.02038043478260865
100,37.71040921604217,-122.40422603817208,6,0.011775362318840533
101,37.71042609913388,-122.41316181299366,6,0.0061141304347825665
102,37.71045518334083,-122.39856234962146,2,0.01358695652173905
103,37.7104731731613,-122.4166484620639,4,0.006114130434782575
104,37.71047855259055,-122.4548851266783,2,0.01902173913043475
105,37.71059343832516,-122.46928846128966,8,0.019531249999999962
106,37.71060452155179,-122.41134900368084,2,0.00747282608695645
107,37.71060922894519,-122.45013809819936,3,0.004528985507246334
108,37.710631195889874,-122.41390251919589,4,0.00747282608695645
109,37.71065338129637,-122.47042170465754,1,0.0
110,37.71065785948412,-122.43136581390004,3,0.014492753623188333
111,37.710659857277946,-122.39942233408928,3,0.0117753623188405
112,37.71067068522292,-122.4513442350232,1,0.0
113,37.71068225290847,-122.46616069566645,5,0.01195652173913038
114,37.7106828260129,-122.40520904043366,5,0.008423913043478181
115,37.71073055082874,-122.45252989702549,1,0.0
116,37.71073194458116,-122.41877184294184,7,0.0289208074534161
117,37.71073440285095,-122.45397106321144,3,0.0104166666666666
118,37.7107457073982,-122.43699280560269,1,0.0067934782608695
119,37.71076441991582,-122.44270006889673,1,0.0067934782608695
120,37.71076506677928,-122.46525866106232,4,0.0098505434782608
121,37.7108137863391,-122.43359984070622,1,0.0067934782608695
122,37.71086498663091,-122.4002842658624,4,0.006453804347826025
123,37.71086606115789,-122.41228115144725,2,0.00747282608695645
124,37.71087217125574,-122.43014957088664,3,0.0090579710144927
125,37.71090458040993,-122.43526390408402,1,0.0176630434782608
126,37.71095726523456,-122.40618512880988,5,0.0084239130434782
127,37.71099414817878,-122.39648139123486,3,0.002264492753623167
128,37.71101763016003,-122.4684296922414,6,0.010869565217391233
129,37.71102502407355,-122.3948236264121,7,0.016692546583850883
130,37.711036167418094,-122.4128874399074,4,0.006793478260869524
131,37.71103928234531,-122.44616813900603,4,0.013926630434782549
132,37.711050174029246,-122.4010624278684,6,0.009510869565217335
133,37.711096003718026,-122.43880862611157,1,0.0081521739130434
134,37.71111645109777,-122.44812971990292,5,0.02146739130434778
135,37.71111756407944,-122.45077402789384,1,0.0081521739130434
136,37.71116107664349,-122.3864519118922,8,0.008152173913043438
137,37.71116977074043,-122.39083588151917,6,0.008605072463768066
138,37.71118857209046,-122.40365010867636,7,0.014557453416149014
139,37.71119011234294,-122.40701331562076,2,0.0013586956521739
140,37.71119939435814,-122.39734372052382,3,0.007699275362318801
141,37.71121115593977,-122.44113027015312,4,0.008491847826086875
142,37.7112210755777,-122.4531426914194,2,0.008831521739130349
143,37.711272140597536,-122.39260902883684,4,0.006793478260869525
144,37.71131669257075,-122.42224083209324,10,0.0395380434782608
145,37.71136797802958,-122.4341826949238,1,0.0081521739130434
146,37.71137030068488,-122.46257005228485,1,0.0176630434782608
147,37.71137272836027,-122.46206325855056,4,0.00475543478260865
148,37.7113873289337,-122.4590054691805,6,0.01698369565217385
149,37.71140425446126,-122.39820445776353,6,0.01109601449275355
150,37.7114047751124,-122.43186692622665,5,0.01222826086956516
151,37.711407963272656,-122.45603759881044,8,0.0132472826086956
152,37.711436149006985,-122.44638334998548,1,0.0027173913043478
153,37.7114477604954,-122.40792714845274,3,0.008605072463768034
154,37.71147716832776,-122.4401084608259,4,0.008491847826086875
155,37.71152713670686,-122.46378494467808,2,0.01358695652173905
156,37.711573981161024,-122.42992735294544,1,0.0
157,37.71158028808157,-122.43555252901866,5,0.00923913043478254
158,37.711592020561866,-122.44609113076844,5,0.00815217391304342
159,37.711592687462215,-122.45246692080372,1,0.0095108695652173
160,37.71160893098221,-122.39906445211346,1,0.0095108695652173
161,37.71161058077062,-122.40480341654704,7,0.018051242236024802
162,37.7116329632985,-122.4487745122754,1,0.0067934782608695
163,37.711654546498245,-122.46616467655028,2,0.0081521739130434
164,37.71165503306195,-122.41508054719948,6,0.005661231884057916
165,37.711689442375175,-122.44409709906594,6,0.009284420289855001
166,37.711701560569765,-122.40882736325536,3,0.0140398550724637
167,37.71172005230443,-122.45000525155972,1,0.0095108695652173
168,37.71172830885809,-122.45153809125458,5,0.008423913043478181
169,37.71174977557752,-122.43908169676396,2,0.0040760869565217
170,37.711758169039264,-122.4326460684132,1,0.0081521739130434
171,37.71181773753943,-122.40327962658654,3,0.008605072463768034
172,37.7118875054137,-122.43856292765032,1,0.0203804347826086
173,37.71190914111914,-122.4433195205492,3,0.004528985507246334
174,37.71191455546749,-122.41600028103292,11,0.018157114624505883
175,37.71192004383376,-122.4378111052428,4,0.009850543478260825
176,37.71193343102876,-122.41876599574825,11,0.026803359683794426
177,37.7119334712716,-122.40563213213343,7,0.012034161490683157
178,37.7119523049124,-122.40972836240148,4,0.01256793478260865
179,37.71201631329286,-122.40078919481648,7,0.009316770186335357
180,37.712110383966014,-122.43343166405884,3,0.007246376811594134
181,37.71211530368276,-122.44256641782312,2,0.0081521739130434
182,37.71216078012866,-122.44679998143806,5,0.01413043478260862
183,37.71217904897343,-122.47043908800364,1,0.0095108695652173
184,37.71217948507751,-122.40245948022154,9,0.016153381642512035
185,37.7121822436177,-122.44941575890914,2,0.0
186,37.71220622124655,-122.410640795949,7,0.005046583850931628
187,37.71222915075722,-122.43231516353396,1,0.0067934782608695
188,37.71223003063201,-122.44214264483657,1,0.0
189,37.71226105593373,-122.43584332173096,3,0.014492753623188333
190,37.71226439886632,-122.42969860037697,5,0.016576086956521678
191,37.71227351975091,-122.4625813005558,3,0.0027173913043478
192,37.712282748657074,-122.40652859820275,9,0.03562801932367145
193,37.71229573557886,-122.45901512046194,9,0.00981280193236709
194,37.712319639752,-122.45604543266028,4,0.015964673913043424
195,37.712335702906174,-122.45077350478653,1,0.0
196,37.71234914596178,-122.41828342203628,9,0.02083333333333329
197,37.7123734197278,-122.4374858424234,4,0.018682065217391224
198,37.71238077645727,-122.44158509195672,2,0.0081521739130434
199,37.71241364842142,-122.47110627476064,1,0.0095108695652173
200,37.71242187038505,-122.46707269301464,4,0.00781249999999995
201,37.71246527391566,-122.4115717162611,5,0.01820652173913036
202,37.71246768047719,-122.43422861444174,1,0.0013586956521739
203,37.71251580110744,-122.46347893070904,1,0.0040760869565217
204,37.7125230330176,-122.46258065937072,2,0.0122282608695652
205,37.712547388545694,-122.4073477822434,5,0.01576086956521734
206,37.71257783419031,-122.40523529568736,5,0.0027173913043478
207,37.71261639732229,-122.44621443782256,1,0.0
208,37.7126222166951,-122.44474329207247,5,0.013586956521739102
209,37.71264615091855,-122.4406035366478,2,0.0251358695652173
210,37.71264976295611,-122.44740941648618,1,0.0081521739130434
211,37.71268122008451,-122.47175102964395,3,0.0027173913043478
212,37.71272485320807,-122.4125045604008,4,0.003736413043478225
213,37.71276306055746,-122.45014054028807,3,0.013134057971014433
214,37.71276659511688,-122.4319272370139,5,0.01358695652173906
215,37.71278342611931,-122.44457108377642,2,0.0088315217391304
216,37.71278808036239,-122.44007855931262,1,0.0081521739130434
217,37.71281313067706,-122.43499916082575,4,0.019021739130434725
218,37.712813608239856,-122.4083340612334,5,0.0076086956521738604
219,37.71298621845964,-122.4134388571503,3,0.015851449275362233
220,37.71299368025829,-122.39854226536826,1,0.0067934782608695
221,37.71299484126804,-122.40209790960084,2,0.01494565217391295
222,37.71299499631697,-122.43941695559036,2,0.008831521739130349
223,37.7130579700718,-122.4006580307925,2,0.0197010869565217
224,37.71312557048703,-122.4094889038452,3,0.010869565217391233
225,37.71313040156077,-122.4494506208816,2,0.00747282608695645
226,37.71314315701555,-122.43370682089248,6,0.005661231884057934
227,37.713150164422046,-122.462569000559,2,0.0013586956521739
228,37.71317204751873,-122.45902443670003,6,0.011775362318840516
229,37.71319356069413,-122.45605304687358,7,0.015722049689440944
230,37.71319592323434,-122.4454582966429,2,0.00203804347826085
231,37.71321064935931,-122.44810848371918,2,0.00951086956521735
232,37.71321573252819,-122.40484243189002,6,0.009510869565217335
233,37.71322098349672,-122.43856449988704,1,0.0
234,37.7132256827461,-122.407056445053,4,0.014266304347826025
235,37.713246640206265,-122.41436981355348,6,0.012681159420289816
236,37.71330425449689,-122.41015039389217,3,0.014945652173912966
237,37.71331912807089,-122.39936326924108,3,0.007246376811594134
238,37.7133561402596,-122.43805391257447,2,0.0101902173913043
239,37.7133620895825,-122.44395162934734,3,0.007699275362318766
240,37.71339922945326,-122.44311825555113,4,0.0098505434782608
241,37.7134120516108,-122.43633498636716,2,0.014945652173913
242,37.71347594663674,-122.43454112748964,9,0.017663043478260813
243,37.71350427378473,-122.41529083617452,7,0.017274844720496858
244,37.71350820228132,-122.40209579623756,5,0.0054347826086956
245,37.71355653243151,-122.41108435462802,5,0.007880434782608619
246,37.7136414677996,-122.44489086170891,1,0.0027173913043478
247,37.71366308072168,-122.4368943289556,8,0.01341711956521735
248,37.71366584321671,-122.4421374027159,5,0.01168478260869562
249,37.71367198578531,-122.47313961779678,5,0.00951086956521734
250,37.71369334931079,-122.39826589625429,1,0.0067934782608695
251,37.71369412498646,-122.4983570184546,12,0.015624999999999943
252,37.713775990310594,-122.44738931239286,1,0.0081521739130434
253,37.71379842575037,-122.40919390450412,4,0.0163043478260869
254,37.71380932148352,-122.4120202442018,2,0.014945652173913
255,37.71383937352908,-122.4044583432404,4,0.00747282608695645
256,37.71384364727093,-122.43536086648236,4,0.006793478260869525
257,37.71388616737909,-122.44895044432502,3,0.016757246376811533
258,37.71390066541303,-122.40676652523432,6,0.0106431159420289
259,37.71392818828623,-122.44334561164396,3,0.009057971014492667
260,37.71393253806244,-122.4411562151039,2,0.0054347826086956
261,37.71402953770342,-122.4625887259482,6,0.0129076086956521
262,37.71403123742815,-122.39908781440576,1,0.0067934782608695
263,37.71405530235735,-122.4590353860094,5,0.015489130434782538
264,37.71406318371137,-122.41296013743606,3,0.004981884057970966
265,37.71407675962377,-122.45606142614206,3,0.004528985507246334
266,37.71415697274824,-122.47547509907162,6,0.009963768115941967
267,37.71420948273576,-122.43617646639476,5,0.01440217391304342
268,37.71425105098811,-122.4494056357192,2,0.011548913043478201
269,37.71425565226467,-122.44677907017544,3,0.0054347826086956
270,37.71425618325752,-122.46889627430308,4,0.011888586956521676
271,37.71426624769614,-122.46799613908784,4,0.014605978260869526
272,37.71427318720753,-122.46709432152416,4,0.008831521739130401
273,37.714280072722936,-122.4661986740752,1,0.0271739130434782
274,37.71428168276065,-122.46979824351703,3,0.0054347826086956
275,37.71428255473171,-122.43827467758504,2,0.0081521739130434
276,37.714286975792135,-122.46529972235948,6,0.0054347826086956165
277,37.71429387319309,-122.46440075700882,3,0.0090579710144927
278,37.71429753322034,-122.39856668021714,3,0.021739130434782535
279,37.714300778842734,-122.46349969867914,5,0.01114130434782604
280,37.71430765241068,-122.46260204063934,5,0.0043478260869565
281,37.71431505416379,-122.41389269375372,3,0.004981884057970966
282,37.714357233895655,-122.40350661669248,2,0.0027173913043478
283,37.7143669576848,-122.41131582587984,7,0.009510869565217342
284,37.714395519852125,-122.4038228390147,1,0.0
285,37.7144371521275,-122.43277713860482,3,0.0176630434782608
286,37.71447895459329,-122.40889553580978,2,0.008831521739130349
287,37.71456599077676,-122.414821825673,3,0.015398550724637633
288,37.71456719746707,-122.44266152802234,9,0.012228260869565155
289,37.71457488772244,-122.4064769266772,3,0.0104166666666666
290,37.71457523595153,-122.43699190436848,2,0.013586956521739049
291,37.71457712200671,-122.44493582886976,3,0.003170289855072433
292,37.71464738702074,-122.44726731512198,4,0.0098505434782608
293,37.71464974258342,-122.40256214889096,2,0.0067934782608695
294,37.71466061824659,-122.44256496382047,5,0.01358695652173908
295,37.71468932301076,-122.44148136617189,3,0.012228260869565168
296,37.71469381325173,-122.43919110033116,4,0.013926630434782549
297,37.714694511853885,-122.4852289359513,5,0.009239130434782559
298,37.71470082129333,-122.44621270282748,2,0.0040760869565217
299,37.71473093778314,-122.40044937210862,2,0.0054347826086956
300,37.714731324258494,-122.40218848921694,1,0.0095108695652173
301,37.714751894179344,-122.43363911076268,4,0.020380434782608627
302,37.714772706440094,-122.44874245107992,4,0.008831521739130349
303,37.71485596483829,-122.40159547590288,1,0.0081521739130434
304,37.714883949039226,-122.4626078289242,5,0.00869565217391296
305,37.71490467184034,-122.45607200031048,6,0.007019927536231867
306,37.7149083447112,-122.45904613608676,6,0.007246376811594149
307,37.71494004719552,-122.43780526460748,4,0.005434782608695625
308,37.71496542001724,-122.40320315284698,1,0.0067934782608695
309,37.71498278041112,-122.45247422582248,10,0.01032608695652169
310,37.71498664723435,-122.41360092770948,2,0.00611413043478255
311,37.71501138834774,-122.47299095912123,10,0.06711956521739126
312,37.715014421041694,-122.43990554076652,3,0.0081521739130434
313,37.7150382180632,-122.43232340156683,8,0.031249999999999962
314,37.71504205333496,-122.44325596667365,1,0.0081521739130434
315,37.71505726397291,-122.41102479556996,1,0.0108695652173913
316,37.71506522715448,-122.4344917294424,4,0.010869565217391224
317,37.7151145059312,-122.40060472678726,4,0.0112092391304347
318,37.71514625545772,-122.4456459850486,2,0.022418478260869498
319,37.71515567862731,-122.40860338532742,10,0.019836956521739092
320,37.71521290335376,-122.47070422829228,9,0.011473429951690779
321,37.71522275877146,-122.44037032901254,1,0.0081521739130434
322,37.71522542836661,-122.48028650436844,6,0.006567028985507183
323,37.71524434385366,-122.40618936856656,3,0.009963768115942
324,37.71529656748938,-122.44807644922103,2,0.017663043478260802
325,37.71529779587629,-122.44583507821513,2,0.0081521739130434
326,37.71530733214198,-122.43862415778722,2,0.0040760869565217
327,37.715379049204586,-122.43534570235065,5,0.0054347826086956
328,37.71539031676359,-122.3995477550676,8,0.018172554347826064
329,37.71542347850439,-122.43312968068732,4,0.006453804347826025
330,37.715429678555736,-122.44179946588724,9,0.0271739130434782
331,37.71543820507702,-122.4816474419785,2,0.014945652173913
332,37.71547096305595,-122.4531577515376,6,0.006567028985507199
333,37.71549087320621,-122.48331422029204,8,0.016134510869565164
334,37.71555404852128,-122.44389804470006,1,0.0027173913043478
335,37.71555755685332,-122.40256139361064,1,0.0040760869565217
336,37.71557269850562,-122.44169115988647,4,0.016644021739130377
337,37.71561930309018,-122.46261521444512,4,0.0071331521739130006
338,37.71567255375344,-122.43943847299064,4,0.021399456521739073
339,37.715693172032005,-122.43619515133544,2,0.008831521739130349
340,37.71572796157695,-122.44637184707152,4,0.00781249999999995
341,37.71573853144315,-122.41073757091236,1,0.0095108695652173
342,37.715740136119706,-122.48163234744986,1,0.0081521739130434
343,37.71574187323192,-122.4475103041168,2,0.00475543478260865
344,37.71575344430877,-122.44155428540552,8,0.008152173913043438
345,37.71575794000521,-122.45905486243204,6,0.009963768115941985
346,37.71578782522324,-122.45607963576028,1,0.0122282608695652
347,37.71579505078552,-122.45351334675227,1,0.0095108695652173
348,37.71580621368506,-122.43393069423924,5,0.0209239130434782
349,37.71583540422695,-122.40831048179471,2,0.0040760869565217
350,37.71589586796954,-122.47444642932042,10,0.01902173913043473
351,37.71591005694613,-122.47843169495572,8,0.011379076086956463
352,37.715929513021045,-122.40589505654076,2,0.01290760869565215
353,37.71595590122658,-122.48133948418268,1,0.0040760869565217
354,37.716007826207615,-122.43704606355182,4,0.013247282608695576
355,37.71601422542118,-122.47750075164775,5,0.00923913043478256
356,37.716038818883085,-122.4402551358152,9,0.02355072463768111
357,37.71607942683726,-122.44456307189884,2,0.0054347826086956
358,37.7160869851702,-122.38897780416126,7,0.03163819875776393
359,37.71608874567343,-122.47071365776108,4,0.008491847826086875
360,37.71609349499745,-122.46981802903387,3,0.0117753623188405
361,37.71609825493429,-122.46891899147764,1,0.0176630434782608
362,37.716103026583774,-122.46801651668402,4,0.00611413043478255
363,37.71610888379687,-122.4536998279801,5,0.00489130434782604
364,37.716112504644094,-122.46622006200754,4,0.0081521739130434
365,37.71611762115738,-122.46532106701022,2,0.008831521739130349
366,37.71612607065799,-122.47157204610087,5,0.0076086956521738604
367,37.71612635576401,-122.46442049546816,3,0.008605072463768034
368,37.716134500935816,-122.40212121289429,8,0.01443614130434775
369,37.716135072951474,-122.4635210408316,4,0.010529891304347776
370,37.71614379348334,-122.46262048246916,1,0.0067934782608695
371,37.716156273799264,-122.39000172133102,7,0.01805124223602477
372,37.716168963571526,-122.45037835561224,6,0.0065670289855072166
373,37.71618688996127,-122.44694451686443,2,0.010869565217391249
374,37.71618920387444,-122.4347322604887,7,0.0073757763975155
375,37.71619084340304,-122.48160981609016,7,0.013586956521739071
376,37.71621130644456,-122.39992983383333,2,0.0095108695652173
377,37.71624646103806,-122.4832748938805,7,0.020574534161490642
378,37.71627919824101,-122.4099395027742,3,0.008605072463768034
379,37.71631730777967,-122.40110452602804,2,0.01494565217391295
380,37.71631960087917,-122.43790055645889,2,0.00067934782608695
381,37.71637522208837,-122.4791854866057,7,0.013392857142857085
382,37.716459544514585,-122.44101956350757,12,0.02241847826086951
383,37.71650881879212,-122.40802029258958,3,0.009963768115941967
384,37.71651452820994,-122.44735336320096,1,0.0081521739130434
385,37.71657081903018,-122.46262477234922,4,0.009510869565217326
386,37.71657095399297,-122.43553125136432,4,0.0112092391304347
387,37.71657389560016,-122.40011893476164,2,0.010869565217391249
388,37.71657567208357,-122.4451797866469,5,0.0076086956521738604
389,37.71658322044297,-122.45115539513982,5,0.0070652173913043
390,37.71659201902413,-122.40560927592158,5,0.01032608695652166
391,37.71659284863379,-122.4602226519866,3,0.002264492753623167
392,37.716593605163474,-122.43115383774916,7,0.008346273291925386
393,37.71660346139888,-122.45906354733845,3,0.026721014492753565
394,37.71663047838206,-122.45608692132264,6,0.012681159420289781
395,37.71663232475613,-122.43875767842091,6,0.01788949275362312
396,37.7166501484384,-122.39982814449348,4,0.018342391304347748
397,37.71665140070733,-122.42684757482496,6,0.011548913043478217
398,37.71678777824543,-122.47591842963344,5,0.01766304347826082
399,37.71687510115265,-122.45415512732012,1,0.0027173913043478
400,37.716921904910656,-122.39072310643704,9,0.03547705314009657
401,37.71694233909822,-122.47998074740352,9,0.013888888888888822
402,37.71695312305695,-122.43633113844707,4,0.0112092391304347
403,37.716958530279314,-122.43964030596057,4,0.01358695652173905
404,37.71697022073617,-122.44343127005364,6,0.016530797101449217
405,37.71697630145555,-122.431952706877,3,0.017210144927536166
406,37.7169775067907,-122.45189499287864,4,0.00781249999999995
407,37.71699737738195,-122.42757165153536,5,0.00760869565217384
408,37.71703792904945,-122.39613647414772,3,0.004528985507246334
409,37.717080227836135,-122.44580753913635,4,0.0044157608695651746
410,37.71713189356429,-122.42465618328696,4,0.019021739130434725
411,37.717164307154746,-122.44694850342508,1,0.0054347826086956
412,37.71717092838166,-122.40773305606824,3,0.013134057971014398
413,37.717173709492855,-122.3974541827616,3,0.014945652173912966
414,37.7171789475068,-122.38626501459228,10,0.06603260869565211
415,37.71724461814832,-122.44041773893213,5,0.02201086956521734
416,37.71725416200748,-122.40257702281929,5,0.007336956521739079
417,37.717258172352494,-122.44162284178871,5,0.01222826086956518
418,37.71728124756419,-122.40531016069524,2,0.00611413043478255
419,37.71733613516429,-122.43713280987876,6,0.00475543478260865
420,37.71736010593896,-122.43275390952348,3,0.019474637681159365
421,37.71737565355466,-122.4526418474236,2,0.011548913043478201
422,37.717379533467806,-122.42837146546955,5,0.00815217391304344
423,37.7174153967544,-122.47525348131904,1,0.0067934782608695
424,37.71742120706379,-122.46263331330272,2,0.0040760869565217
425,37.717428388460334,-122.44294876954189,2,0.00339673913043475
426,37.717443831039326,-122.46023180070354,1,0.0095108695652173
427,37.717454736093245,-122.45907229101812,3,0.007699275362318766
428,37.71747731167707,-122.45609424236468,3,0.018568840579710064
429,37.71748409659816,-122.4781129108155,9,0.013888888888888812
430,37.71748925853467,-122.45451425984407,2,0.00339673913043475
431,37.71749791363179,-122.3902050269958,5,0.01249999999999992
432,37.71750748485157,-122.474382705752,12,0.03600543478260864
433,37.717508554937424,-122.39677574065809,4,0.006453804347826025
434,37.71751420609984,-122.4016018897202,2,0.017663043478260802
435,37.71752126000988,-122.44524615518738,3,0.008152173913043433
436,37.71752615792832,-122.39159941138196,2,0.02038043478260865
437,37.71753059977352,-122.48154283574766,10,0.03070652173913039
438,37.71758458829447,-122.48320524753716,6,0.014719202898550667
439,37.717665308375416,-122.44010660797264,8,0.012907608695652113
440,37.71769640504792,-122.44661696039675,2,0.00067934782608695
441,37.71769706456478,-122.39710641307887,1,0.0095108695652173
442,37.717712710650254,-122.3955562440961,3,0.012228260869565168
443,37.71772407211335,-122.4379448094996,3,0.0190217391304347
444,37.71774401659268,-122.43355535030396,5,0.008423913043478221
445,37.71776171883061,-122.4291713622255,4,0.0040760869565217
446,37.717767883558565,-122.4533776213284,3,0.0140398550724637
447,37.717776410135976,-122.4006186151397,2,0.0040760869565217
448,37.71781438589472,-122.40453341622344,1,0.0203804347826086
449,37.7178199460474,-122.40727155053212,6,0.010643115942028934
450,37.71783344450318,-122.44232816404352,5,0.00896739130434778
451,37.7178761514803,-122.4716321803948,9,0.024607487922705253
452,37.717882170525385,-122.47073296728992,4,0.011548913043478175
453,37.71788815669557,-122.4698376275936,5,0.00896739130434776
454,37.71789414359424,-122.46894113766407,3,0.006793478260869534
455,37.71790017854776,-122.46803645427508,1,0.0190217391304347
456,37.7179026129727,-122.47867389258518,6,0.01086956521739125
457,37.71790630907186,-122.40013147694047,6,0.009510869565217335
458,37.71791217297683,-122.46623527351692,1,0.0081521739130434
459,37.717918110203605,-122.46534206121125,4,0.008831521739130375
460,37.71792410140692,-122.46443986141328,6,0.009284420289855001
461,37.71793005677981,-122.46354192767058,4,0.011548913043478201
462,37.71794523873958,-122.40502199136732,5,0.01630434782608688
463,37.717982633615385,-122.4473441505098,1,0.0013586956521739
464,37.717995409872366,-122.44470621149956,4,0.002377717391304325
465,37.718032529859904,-122.44956657715063,3,0.0081521739130434
466,37.71804005254658,-122.39114136741038,3,0.010869565217391233
